Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Materials.csv_Open,S&P 500 Materials.csv_High,S&P 500 Materials.csv_Low,S&P 500 Materials.csv_Close,S&P 500 Materials.csv_Volume,S&P 500 Materials.csv_Dividends,S&P 500 Materials.csv_Stock Splits,S&P 500 Materials.csv_Capital Gains
2020.11.19,2020.11.19,18172.87,17365.08,17786.27,48224.86,859856045.6,17824.64,direct,1659332100.0,7580130470.0,9239462570.0,1699709544.0,6788068172.0,8487777715.0,4938312769.0,22711127806.0,27649440575.0,16421765256.0,64.64268897955071,65.18332169472559,64.13002591090951,65.0807876586914,3732700,0.0,0.0,0.0
2020.11.20,2020.11.20,18814.87,17764.07,17824.64,51122.68,939934212.3,18672.78,direct,1922952761.0,7604588061.0,9527540821.0,2060822112.0,6681626903.0,8742449015.0,6015012952.0,22542703198.0,28557716150.0,19173253265.0,65.06213468067601,65.32312776796182,64.73588621004046,65.02484893798828,4429000,0.0,0.0,0.0
2020.11.23,2020.11.23,18761.66,18010.51,18430.59,48994.17,902518528.8,18385.74,direct,3328027250.0,7404242334.0,10732269584.0,3500392644.0,6549242728.0,10049635372.0,9835582152.0,22018791090.0,31854373241.0,28218393303.0,65.53753581271393,65.96631134278444,65.26721941323952,65.56549835205078,4479500,0.0,0.0,0.0
2020.11.24,2020.11.24,19419.49,18117.78,18385.74,74142.3,1403472685.0,19157.16,direct,5607964911.0,10688927269.0,16296892180.0,5458408986.0,8966284791.0,14424693776.0,14864282399.0,28589654586.0,43453937176.0,40434005156.0,66.17136782223305,67.39245301383646,66.09680343427719,67.19670104980469,6137200,0.0,0.0,0.0
2020.11.25,2020.11.25,19488.81,18519.89,19157.16,59989.48,1141495120.0,18725.76,direct,3818929435.0,8094161073.0,11913090508.0,3789450220.0,7407142900.0,11196593119.0,10561350175.0,23211383042.0,33772733217.0,30268581748.0,67.07553047718545,67.10349301276919,66.37643864147218,66.49761199951172,3945100,0.0,0.0,0.0
2020.11.27,2020.11.27,17479.12,16462.87,17175.86,61052.47,1034426524.0,17155.0,direct,2322910859.0,7479190582.0,9802101441.0,2273559698.0,6940783651.0,9214343521.0,6690937545.0,21656279864.0,28347217409.0,22486247685.0,66.79588930051567,67.08484494591157,66.52557297256863,66.84249114990234,2297300,0.0,0.0,0.0
2020.11.30,2020.11.30,19850.23,18199.03,18199.23,77985.3,1493787961.0,19686.87,direct,2375472267.0,10082744064.0,12458216331.0,2529935646.0,9694175058.0,12224110703.0,7609932037.0,28574962425.0,36184894659.0,27159825323.0,66.74928994544963,66.80521501737338,65.81716748522722,66.17137145996094,4956700,0.0,0.0,0.0
2020.12.10,2020.12.10,18554.32,17920.56,18549.92,37500.96,684802762.1,18250.47,direct,1245596220.0,5241015941.0,6486612161.0,1254375426.0,4753209348.0,6007584957.0,4209676588.0,15017719535.0,19227395941.0,13089280885.0,66.52555954448584,67.03822245343292,66.24592005849469,66.4696273803711,3578300,0.0,0.0,0.0
2020.12.11,2020.12.11,18295.1,17598.13,18250.47,45166.17,809318887.8,18034.86,direct,1470994059.0,6447886089.0,7918880328.0,1446470256.0,5809972711.0,7256442967.0,4613396000.0,17883373488.0,22496769489.0,16034524766.0,66.0222227332271,66.39507306716042,65.59344733823876,66.08747100830078,3425800,0.0,0.0,0.0
2020.12.14,2020.12.14,19339.6,19001.22,19169.05,23827.71,456841099.9,19274.69,direct,1125925234.0,4883525086.0,6009450320.0,1082499550.0,4163232041.0,5245731783.0,3430200160.0,12702930090.0,16133130057.0,11390301535.0,66.66538854224407,66.76792257151101,65.22060314066974,65.24856567382812,5113200,0.0,0.0,0.0
2020.12.15,2020.12.15,19553.23,19060.06,19274.69,42331.4,819839290.0,19441.96,direct,1372922585.0,6261103380.0,7634025965.0,1294274608.0,5571560051.0,6865834658.0,4128625607.0,16288080777.0,20416706384.0,14250316651.0,65.87308579169816,66.6001400981552,65.7053034816289,66.43235778808594,4010700,0.0,0.0,0.0
2020.12.16,2020.12.16,21527.36,19299.86,19441.96,95374.74,1949841495.0,21352.13,direct,2480148546.0,13642898411.0,16123047170.0,2392537981.0,11420510002.0,13813047769.0,6972983670.0,32483739918.0,39456723588.0,27235152771.0,66.58149047150529,66.67470127121707,65.96628639265678,66.24592590332031,4069600,0.0,0.0,0.0
2020.12.17,2020.12.17,23698.98,21240.41,21352.13,140483.08,3194654468.0,22822.17,direct,3932301884.0,22869545402.0,26801847285.0,3806112172.0,18701595255.0,22507707428.0,10796307090.0,54527658796.0,65323966114.0,43533186575.0,66.87044940276822,67.06619422533599,66.61877951990351,67.01026916503906,3795700,0.0,0.0,0.0
2020.12.18,2020.12.18,23271.54,22345.87,22822.17,59658.48,1362467582.0,23135.57,direct,2576713004.0,12204390748.0,14781103751.0,2272173018.0,9012004135.0,11284177152.0,7158727680.0,28176219589.0,35334947038.0,24099069552.0,67.07553261309697,67.47634556279701,66.5069373330218,67.30856323242188,5453300,0.0,0.0,0.0
2020.12.21,2020.12.21,24077.7,22015.91,23467.06,75934.38,1750627321.0,22727.13,direct,2919380303.0,12655708476.0,15575088779.0,2473960600.0,10164107078.0,12638067451.0,7810782993.0,30477673144.0,38288456138.0,27196049890.0,66.11791155372289,67.12026552580468,65.57457762383062,66.95164489746094,5049300,0.359,0.0,0.0
2020.12.22,2020.12.22,23833.23,22378.26,22727.13,49685.46,1149767379.0,23823.32,direct,2927019097.0,11115783628.0,14042802726.0,2501971760.0,8854570817.0,11356542577.0,8019270900.0,27347517307.0,35366787969.0,26412926796.0,66.94226709941067,67.02658097703734,66.4457750716944,66.5394515991211,3326900,0.0,0.0,0.0
2020.12.23,2020.12.23,24082.98,22641.37,23823.32,66161.63,1552020952.0,23239.5,direct,4087998628.0,13462351624.0,17550350019.0,3846359420.0,11003426840.0,14849786260.0,11009969689.0,32918024121.0,43927994043.0,36346271239.0,66.90479988665292,67.33571766155801,66.5956608914836,66.63313293457031,4109600,0.0,0.0,0.0
2020.12.24,2020.12.24,23778.56,22716.45,23239.5,39804.23,923848542.7,23724.2,direct,3096710574.0,9976919316.0,13073629890.0,2923740753.0,7594643334.0,10518384087.0,8802937955.0,24626076649.0,33429014604.0,26964138077.0,66.689344016777,67.0546875,66.42704686441806,67.0546875,1366300,0.0,0.0,0.0
2020.12.28,2020.12.28,27461.63,26085.96,26249.27,52027.49,1402005894.0,27039.45,direct,3446861189.0,13181240839.0,16628102028.0,3445352929.0,9997637086.0,13442990015.0,10289838092.0,32062661642.0,42352499734.0,30055571669.0,67.68234214697787,67.76664890037702,66.76429477660879,66.79240417480469,2661300,0.0,0.0,0.0
2020.12.29,2020.12.29,27383.6,25864.25,27039.45,55477.49,1479551412.0,27360.78,direct,3012858556.0,11930633097.0,14943491380.0,2867845601.0,9438895344.0,12306740946.0,8489900644.0,29781125817.0,38271026461.0,30253426507.0,67.14836459318586,67.29824561847128,66.2958916938513,66.63313293457031,3426400,0.0,0.0,0.0
2020.12.30,2020.12.30,28990.2,27360.09,27360.78,70752.88,1993721842.0,28889.61,direct,2659562185.0,15558415686.0,18217977582.0,2606848469.0,12614545071.0,15221393540.0,7965232953.0,38983712536.0,46948945489.0,29284498323.0,66.85797817326942,67.69171163939554,66.82050612290767,67.55119323730469,2827500,0.0,0.0,0.0
2020.12.31,2020.12.31,29301.67,27957.13,28889.61,66915.03,1924969475.0,28972.4,direct,2153011185.0,14564202972.0,16717214157.0,2129210938.0,11380027276.0,13509238214.0,6388029736.0,35660430826.0,42048460562.0,25316021409.0,67.64485594391734,67.92589269057555,67.09215939510057,67.8134765625,3250400,0.0,0.0,0.0
2021.10.11,2021.10.11,57825.98,54448.68,54700.24,31803.75,1805863527.0,57498.8,direct,4787128718.0,23809683842.0,28596812560.0,3719623246.0,14742564673.0,18462187919.0,9555635299.0,40899485228.0,50455119952.0,52464967506.0,77.30145558906658,78.17448773242569,77.03575078368884,77.04524230957031,4836600,0.0,0.0,0.0
2021.10.12,2021.10.12,57646.93,54098.22,57498.8,33966.65,1913353762.0,56010.9,direct,5077066022.0,20662813646.0,25739879669.0,4003228968.0,13980981009.0,17984209977.0,10101238711.0,37572213100.0,47673452371.0,53708875535.0,77.0926933937049,77.51023369650865,76.8649474285,77.1496353149414,7665700,0.0,0.0,0.0
2021.10.13,2021.10.13,57768.98,54279.61,56010.9,34054.43,1906230334.0,57369.0,direct,5260701158.0,23334218870.0,28594920028.0,4092820345.0,14736137522.0,18828958441.0,10354298466.0,40796392439.0,51150691479.0,58275788183.0,77.65258262629624,78.07960724346661,76.79852615204132,77.72850036621094,7215700,0.0,0.0,0.0
2021.10.14,2021.10.14,58514.76,56854.38,57369.0,28061.61,1617497365.0,57359.21,direct,4942822660.0,20431788253.0,25374610913.0,3900748639.0,13044918334.0,16945666973.0,9866351403.0,35492761791.0,45359113767.0,51148434471.0,78.48764489197244,79.73076693678406,78.26939047062586,79.61689758300781,5687100,0.0,0.0,0.0
2021.10.15,2021.10.15,62889.98,56885.66,57359.21,62053.36,3737889744.0,61684.96,direct,7440501560.0,29774515951.0,37215017511.0,5896174790.0,21497077788.0,27393252578.0,14559179113.0,54962629288.0,69521808401.0,74517552409.0,80.034452099326,80.26220534784713,79.65487783162095,79.85415649414062,5852500,0.0,0.0,0.0
2021.10.18,2021.10.18,62662.72,59925.93,61520.54,50489.09,3113486442.0,62038.16,direct,4189950000.0,23665599495.0,27855549496.0,3283492454.0,16190073180.0,19473565633.0,44487629676.0,42531031102.0,87018661398.0,52139714734.0,79.17089982056433,79.94903854110075,79.02855587072794,79.79720306396484,6349900,0.0,0.0,0.0
2021.10.19,2021.10.19,64468.7,61410.11,62038.16,42983.11,2706420467.0,64283.97,direct,4318683888.0,25238904880.0,29557588768.0,3407704821.0,17599971941.0,21007676762.0,9381171879.0,45355534463.0,54736706342.0,49229627200.0,80.1577946351047,80.21472930908203,79.55046731297062,80.21472930908203,4795500,0.0,0.0,0.0
2021.10.20,2021.10.20,66980.66,63543.7,64283.97,45364.94,2978059286.0,66021.02,direct,5405334349.0,24291918025.0,29697252374.0,4263247287.0,16536257811.0,20799505098.0,11462425567.0,43894172858.0,55356598425.0,57481406388.0,80.28117860564036,80.95493232122497,80.09139147783888,80.86003875732422,4651900,0.0,0.0,0.0
2021.10.21,2021.10.21,66645.73,62076.16,66021.02,62097.42,3962470064.0,62283.96,direct,6628043521.0,25050923869.0,31678966767.0,5238961731.0,18541594822.0,23780557176.0,15779167908.0,46697913476.0,62477080761.0,70870021257.0,80.52789186170968,80.67972008617463,79.8161794122413,80.65125274658203,6696100,0.0,0.0,0.0
2021.10.22,2021.10.22,63731.17,60017.23,62283.96,40476.42,2504718475.0,60693.59,direct,5351337443.0,23393043602.0,28744380438.0,4225694701.0,15689456281.0,19915150982.0,10956681809.0,40970275676.0,51926958092.0,60304284320.0,80.80309149660113,81.35348421748282,80.49942779541016,80.49942779541016,5784200,0.0,0.0,0.0
2021.10.25,2021.10.25,63709.97,60658.35,60863.56,24693.91,1549308692.0,63089.04,direct,4534659130.0,16098880793.0,20633539922.0,3525178340.0,10400743051.0,13925921391.0,9341931048.0,28261740476.0,37603672156.0,50460152934.0,81.01187331555839,81.64766815025432,80.51841520511174,81.30604553222656,5399700,0.0,0.0,0.0
2021.10.26,2021.10.26,63290.04,59868.68,63089.04,28107.19,1738003095.0,60315.68,direct,5414294315.0,18686399614.0,24100693930.0,4108696281.0,11813326548.0,15922022829.0,10922692551.0,31876316959.0,42799008907.0,58812887691.0,81.44838093341346,81.86591401383906,80.77462729644708,81.53378295898438,5776900,0.0,0.0,0.0
2021.10.27,2021.10.27,61473.0,58128.18,60315.68,45852.35,2719093218.0,58464.42,direct,7088744276.0,21437416064.0,28526160339.0,5259194964.0,13691378531.0,18950573495.0,13780171369.0,37249868551.0,51030039920.0,89179045649.0,81.2206186389325,81.36296257221849,80.30962760178066,80.36656951904297,5702100,0.0,0.0,0.0
2021.10.28,2021.10.28,62252.08,58145.43,58464.42,51251.1,3090102767.0,60610.11,direct,6188100097.0,22468547196.0,28656647293.0,4622332457.0,14459482409.0,19081814866.0,12232677878.0,38775550615.0,51008228493.0,90056579153.0,80.46147528208543,81.3155317716058,80.44249222681037,81.1636962890625,4151700,0.0,0.0,0.0
2021.10.29,2021.10.29,62967.45,60269.97,60610.11,35214.62,2168021243.0,62282.5,direct,5271349767.0,19744620022.0,25015969789.0,4076460627.0,12894382099.0,16970842726.0,10817681754.0,34689652811.0,45507334564.0,67148794282.0,80.86002207406818,81.4483736327263,80.4804406568666,80.77462005615234,4349600,0.0,0.0,0.0
2021.11.10,2021.11.10,68978.64,63196.25,66939.24,50591.31,3365466815.0,64926.06,direct,8571680629.0,23806657221.0,32378337850.0,6649901716.0,16666146277.0,23316047993.0,16759750827.0,42785882685.0,59545633512.0,91173754635.0,84.68430014293611,85.07337313725392,84.0200380061914,84.19084930419922,6436200,0.0,0.0,0.0
2021.11.11,2021.11.11,65585.68,64130.37,64926.06,21475.67,1393819061.0,64820.8,direct,6241279803.0,16742712223.0,22983992675.0,4666507083.0,10657942890.0,15324449973.0,12251570037.0,28846728729.0,41098298117.0,60478025494.0,84.57042134094722,85.21570759036774,84.39011853540056,84.86459350585938,4079200,0.0,0.0,0.0
2021.11.12,2021.11.12,65466.0,62315.02,64820.8,32742.19,2090846686.0,64156.3,direct,5920936810.0,18426782583.0,24347718752.0,4592715988.0,12561489816.0,17154205804.0,12099217370.0,32567919194.0,44667136564.0,65885740849.0,85.09234792375929,85.54784712624406,84.8930692851454,85.50039672851562,4387300,0.0,0.0,0.0
2021.11.15,2021.11.15,66335.42,63442.58,65509.06,25263.23,1639253321.0,63614.06,direct,4826448351.0,17291287526.0,22117735877.0,3678966486.0,10740959854.0,14419926341.0,9863201604.0,29175723468.0,39038925072.0,14419080274.0,85.52885353654833,85.56681240207283,84.80765681132279,85.11132049560547,4314000,0.0,0.0,0.0
2021.11.16,2021.11.16,63614.53,58745.71,63614.06,61509.16,3740808476.0,60108.9,direct,6144795799.0,25070629955.0,31215425753.0,2054940000000.0,17933825122.0,2072880000000.0,7249062412.0,26905682541.0,34154744351.0,22782186755.0,85.1587804190752,85.39601794539081,84.81715780198755,84.87409973144531,4388100,0.0,0.0,0.0
2021.11.17,2021.11.17,60837.09,58566.05,60108.9,43164.9,2582737931.0,60365.6,direct,5339533508.0,21643409182.0,26982942690.0,4034578339.0,14088483507.0,18123061846.0,6599928602.0,22906958378.0,29506886980.0,59874952629.0,84.74123317513944,84.95948760862895,84.24777514827755,84.31420135498047,5279300,0.0,0.0,0.0
2021.11.18,2021.11.18,60964.37,56535.61,60365.6,63523.43,3718546725.0,56930.68,direct,5968069942.0,21338465993.0,27306535934.0,4760431877.0,14855981812.0,19616413121.0,12089522522.0,38473211564.0,50562734086.0,72343306660.0,84.38063791388475,84.54195768710994,83.78280198021321,83.95361328125,5194600,0.0,0.0,0.0
2021.11.19,2021.11.19,58403.92,55655.03,56930.68,36833.38,2107344591.0,58136.22,direct,5655423462.0,20528544013.0,26183967475.0,4307481716.0,13105614937.0,17413096653.0,11294646104.0,35726165828.0,47020811350.0,61630927711.0,83.6594439781479,84.30472309341549,83.52658430392347,83.8017807006836,5213000,0.0,0.0,0.0
2021.11.22,2021.11.22,59391.98,55673.01,58700.83,41371.1,2371226089.0,56303.06,direct,5026744516.0,17825438442.0,22852182958.0,4056715423.0,12496230509.0,16552945933.0,10296923758.0,31785130743.0,42082054500.0,59657192059.0,83.83972254647692,84.83612284135768,83.80176368153818,83.93461608886719,6689900,0.0,0.0,0.0
2021.11.23,2021.11.23,57873.77,55485.59,56303.06,37871.22,2153848949.0,57566.6,direct,5450555361.0,19244877625.0,24695433562.0,4301661882.0,12827616137.0,17129277443.0,11120885609.0,33389551944.0,44510437553.0,64706457024.0,83.96310773041186,84.6178783739058,83.59301053202658,84.0200424194336,7615700,0.0,0.0,0.0
2021.11.24,2021.11.24,57740.34,55899.88,57566.6,28738.13,1630017074.0,57175.09,direct,6521046000.0,16524528390.0,23045574390.0,5103371919.0,10446947826.0,15550319744.0,12810919960.0,28370770220.0,41181690180.0,65657429693.0,83.57402366519119,83.76381076344573,83.2418926232889,83.42219543457031,5182600,0.0,0.0,0.0
2021.11.26,2021.11.26,59201.95,53575.54,58966.99,60064.72,3312563228.0,53788.22,direct,6959420042.0,20374128958.0,27333549000.0,5214247797.0,13596989663.0,18811237460.0,14141929416.0,38962601429.0,53104530845.0,78781120280.0,81.52429723209764,82.37834643238216,81.10675691913089,81.9892807006836,7107500,0.0,0.0,0.0
2021.11.29,2021.11.29,58898.57,56752.37,57331.41,29291.8,1690005716.0,57839.55,direct,4713584964.0,16745125807.0,21458710771.0,3432863473.0,10558583246.0,13991446720.0,9623213612.0,41731977985.0,51355191596.0,51427545982.0,82.61557245876284,82.79587524885625,81.82794957764045,82.36885070800781,6140200,0.0,0.0,0.0
2021.11.30,2021.11.30,59226.33,55931.33,57839.55,41466.86,2383744473.0,56975.35,direct,5895120956.0,18581709329.0,24476830285.0,4258583793.0,12211768911.0,16470352703.0,11569028848.0,67910472813.0,79479501661.0,64529991975.0,81.95134014853127,82.16011035167521,80.17680066172328,80.3286361694336,12002300,0.0,0.0,0.0
2021.12.10,2021.12.10,50047.85,46989.42,47593.85,39527.74,1905617871.0,47191.14,direct,4109426651.0,16943144006.0,21052570657.0,3076867519.0,10718298526.0,13795166045.0,8182318393.0,131766000000.0,139949000000.0,49858105749.0,83.91565063022354,84.11492926580489,83.24189698423493,83.79228973388672,4792500,0.0,0.0,0.0
2021.12.13,2021.12.13,50215.42,45800.52,50109.99,49444.13,2353893179.0,46731.03,direct,3529790499.0,17738883091.0,21268673590.0,2595239528.0,11545787449.0,14141026977.0,6955901665.0,117269000000.0,124225000000.0,49005916167.0,83.74483633744195,83.93462343884173,83.0141480331476,83.28933715820312,4703300,0.0,0.0,0.0
2021.12.14,2021.12.14,48665.63,46320.4,46731.03,34838.49,1646492085.0,48387.69,direct,3742193621.0,16355527936.0,20097721556.0,2775294831.0,10174419092.0,12949713923.0,7518074267.0,108279000000.0,115797000000.0,45632815258.0,83.2229095296712,83.90615466692236,82.97618775004116,83.20393371582031,4536800,0.0,0.0,0.0
2021.12.15,2021.12.15,49499.91,46562.1,48387.69,44270.94,2132679583.0,48885.05,direct,3976052343.0,18997647514.0,22973699856.0,2908856504.0,12186975015.0,15095831519.0,7930618240.0,133169000000.0,141099000000.0,52054570390.0,82.85282227305969,83.48862427608364,81.95132266804782,83.38423919677734,7311500,0.0,0.0,0.0
2021.12.16,2021.12.16,49451.4,47546.15,48885.05,26205.68,1271265805.0,47635.92,direct,3338842123.0,12341326944.0,15680169068.0,2421642971.0,7628796840.0,10050439811.0,6735988707.0,123358000000.0,130094000000.0,38456283861.0,83.95360822143364,84.77919009342561,83.88718201058471,84.23828887939453,6535600,0.0,0.0,0.0
2021.12.17,2021.12.17,48004.37,45505.02,47635.92,37546.89,1756062774.0,46164.14,direct,3778689047.0,17204238879.0,20982927926.0,2751993034.0,10781066155.0,13533059189.0,7764311160.0,131273000000.0,139038000000.0,49306659038.0,83.93461583276147,84.18134483415388,83.12800986503558,83.18495178222656,7822900,0.0,0.0,0.0
2021.12.20,2021.12.20,47495.72,45586.49,46697.13,32678.5,1517599334.0,46913.54,direct,3770093111.0,16337598552.0,20107691663.0,2543879669.0,10029459470.0,12573338670.0,7322942286.0,81770926985.0,89093869270.0,45268017091.0,82.00420773716071,82.0518913245219,80.65940396066202,81.69900512695312,7077700,0.442,0.0,0.0
2021.12.21,2021.12.21,49334.04,46661.88,46913.54,31921.06,1546447525.0,48917.48,direct,3417899548.0,14445830802.0,17863730350.0,2358424221.0,9143226355.0,11501650576.0,6766075055.0,74366922731.0,81132997787.0,38947953269.0,82.29032902563823,83.05333917030761,82.22356618372496,82.72905731201172,4531800,0.0,0.0,0.0
2021.12.22,2021.12.22,49581.41,48460.43,48917.48,20998.03,1028434929.0,48614.97,direct,4025569397.0,11610688978.0,15636257888.0,2756120716.0,6875795082.0,9631916284.0,7643879036.0,96758339302.0,104402000000.0,40226280940.0,82.63368310647405,83.45391646759819,82.52876902935789,83.38715362548828,3095100,0.0,0.0,0.0
2021.12.23,2021.12.23,51382.88,48062.25,48614.97,30734.43,1525047125.0,50830.2,direct,4467874953.0,14192277777.0,18660152730.0,3183894951.0,8916819214.0,12100714166.0,8623891888.0,119332000000.0,127955000000.0,48679863462.0,83.52068362529741,84.50305432850504,83.39669756257366,84.2264633178711,2872800,0.0,0.0,0.0
2021.12.27,2021.12.27,52079.46,50481.26,50790.88,21873.37,1120188137.0,50714.73,direct,3844445829.0,11556485719.0,15400931548.0,2702560576.0,7242032001.0,9944592577.0,7614400342.0,101818000000.0,109433000000.0,38457949425.0,84.4935146403194,85.50450422799811,84.36952857768341,85.49496459960938,2459300,0.0,0.0,0.0
2021.12.28,2021.12.28,50718.53,47317.78,50714.73,40699.4,1985905082.0,47536.39,direct,3963422099.0,15029188251.0,18992610350.0,2805410920.0,9944940314.0,12750351234.0,7756256535.0,112896000000.0,120653000000.0,50315034129.0,85.45680341259836,86.08628783408265,85.43773143464591,85.99091339111328,4268500,0.0,0.0,0.0
2021.12.29,2021.12.29,48145.34,46107.79,47536.39,33749.8,1599557105.0,46471.7,direct,3512115457.0,13575118288.0,17087234210.0,2506200657.0,8709388629.0,11215589287.0,6999735217.0,131984000000.0,138984000000.0,43047553147.0,85.91461475497051,86.49640834259658,85.83831228655309,86.34380340576172,2576900,0.0,0.0,0.0
2021.12.30,2021.12.30,47917.89,45964.28,46471.7,39311.18,1852206857.0,47129.66,direct,2892200661.0,12511174806.0,15403375467.0,2045665720.0,8123887010.0,10169552730.0,8051065087.0,133877000000.0,141928000000.0,36671663853.0,86.372418955138,86.86837774588773,85.97184189256615,86.03860473632812,3170000,0.0,0.0,0.0
2021.12.31,2021.12.31,48573.22,45665.44,47129.66,34737.79,1636014399.0,46197.31,direct,2872539034.0,14006205314.0,16878744348.0,2063184338.0,9153688840.0,11216872716.0,5896541955.0,121064000000.0,126961000000.0,38459687900.0,85.88599467803543,86.63945783038523,85.8669154245108,86.42009735107422,3228900,0.0,0.0,0.0
2022.10.10,2022.10.10,19526.12,19052.64,19442.41,44380.54,856332007.9,19131.36,direct,823785074.1,22223639390.0,23047424656.0,533876862.5,10115539201.0,10649416063.0,12898817090.0,94282491102.0,107181000000.0,21424873926.0,67.59829063006686,67.87941854478142,67.03602000832441,67.4819564819336,5195600,0.0,0.0,0.0
2022.10.11,2022.10.11,19263.78,18858.74,19131.36,61563.85,1173375201.0,19058.29,direct,813342828.4,23776988815.0,24590331834.0,515720376.7,11500062825.0,12015783202.0,8263255833.0,97192510044.0,105456000000.0,22920795137.0,66.91968752582893,68.05391776277186,66.4834474027453,66.95846557617188,6959400,0.0,0.0,0.0
2022.10.12,2022.10.12,19231.72,18977.33,19058.29,38948.93,744262154.1,19154.85,direct,675031088.6,20877997129.0,21553028217.0,428128711.5,9671104476.0,10099233187.0,4277942870.0,71924395899.0,76202338769.0,18549254860.0,66.97785380321162,67.04572094136785,66.41559053928668,66.4543685913086,8014600,0.0,0.0,0.0
2022.10.13,2022.10.13,19504.63,18229.27,19154.85,88597.27,1669767297.0,19378.91,direct,1397130849.0,30576906947.0,31974037796.0,1018678372.0,16689983529.0,17708661901.0,7254897846.0,94134180271.0,101389000000.0,34772219267.0,65.15532990013993,68.71313297539372,64.81603118928525,68.40291595458984,9723200,0.0,0.0,0.0
2022.10.14,2022.10.14,19946.24,19085.87,19378.91,73991.58,1445859713.0,19182.01,direct,964684191.3,28557280496.0,29521964688.0,653415029.5,15732959152.0,16386373989.0,10960172755.0,113480000000.0,124440000000.0,29375628586.0,68.84885549323685,68.99427134605511,65.97934607533028,66.0956802368164,8297600,0.0,0.0,0.0
2022.10.17,2022.10.17,19676.02,19159.47,19264.26,42730.12,831592233.8,19550.49,direct,860315011.3,19489465883.0,20349780894.0,559781946.5,10764003016.0,11323784963.0,12893418926.0,53748914445.0,66642333371.0,21774960393.0,67.4334887200592,68.19933862942953,67.34624364747445,67.74370574951172,5735700,0.0,0.0,0.0
2022.10.18,2022.10.18,19698.1,19095.12,19550.49,60022.88,1167039782.0,19330.29,direct,917505256.0,20666489917.0,21583995173.0,613150999.7,12601076418.0,13214227418.0,12960265874.0,55585125137.0,68545391205.0,24317064283.0,69.37233611064914,69.79888723273027,68.30596570160256,69.07181549072266,7979400,0.0,0.0,0.0
2022.10.19,2022.10.19,19359.2,19075.49,19330.29,49128.58,943284686.0,19123.89,direct,763192759.8,17284640126.0,18047832695.0,470125838.9,9412602145.0,9882727983.0,19370926865.0,56333693714.0,75704620579.0,19826345285.0,68.56772434420402,69.13968397011303,67.8406525102238,68.25750732421875,4345100,0.0,0.0,0.0
2022.10.20,2022.10.20,19339.65,18927.42,19123.89,65084.73,1244652119.0,19043.54,direct,787003046.3,17905912437.0,18692915483.0,480563541.5,10630314269.0,11110877810.0,24805883444.0,47031968804.0,71837852248.0,21177495677.0,68.35444435291829,69.58561599150586,67.59829087767402,67.76309204101562,5708300,0.0,0.0,0.0
2022.10.21,2022.10.21,19248.63,18696.2,19043.54,62640.06,1191982244.0,19166.4,direct,781401286.5,19691738183.0,20473139277.0,487846787.5,11920224318.0,12408071297.0,22907335518.0,51796043524.0,74703379043.0,23330070978.0,67.63706095740594,70.20604939609039,67.569201220361,70.1091079711914,8340300,0.0,0.0,0.0
2022.10.24,2022.10.24,19593.09,19164.18,19572.6,63448.35,1228052556.0,19331.06,direct,895874778.4,18212457968.0,19108332746.0,575125325.2,11168179302.0,11743304434.0,24506132258.0,61438901623.0,85945033881.0,23024174150.0,70.39024381020613,70.76832054746582,69.56623059813136,69.70195007324219,6737400,0.0,0.0,0.0
2022.10.25,2022.10.25,20414.92,19243.03,19331.06,103329.66,2052122456.0,20087.18,direct,1535779408.0,24173518040.0,25709297448.0,1082274359.0,15241518835.0,16323793194.0,26934000158.0,62508861760.0,89442861918.0,34892753798.0,69.75041297193688,71.47600278937958,69.66316791286692,71.42752838134766,6001300,0.0,0.0,0.0
2022.10.26,2022.10.26,21013.26,20059.27,20087.18,118988.74,2453067543.0,20776.76,direct,2070579905.0,27800576002.0,29871155908.0,1266926310.0,18812486465.0,20079412775.0,27709989329.0,56950701256.0,84660690792.0,40050451269.0,71.83469156923834,72.6780975105615,71.33059171443524,71.93163299560547,6765300,0.0,0.0,0.0
2022.10.27,2022.10.27,20876.24,20207.09,20776.76,88046.28,1813055358.0,20295.28,direct,1361069669.0,18874062224.0,20235131893.0,931206911.6,15035344976.0,15966551888.0,23872843471.0,47357403937.0,71230247408.0,33528849796.0,72.03828374304136,72.60055447174183,71.61173991106001,71.7474594116211,4977000,0.0,0.0,0.0
2022.10.28,2022.10.28,20751.67,20031.32,20295.28,78334.3,1597589796.0,20599.89,direct,1074397563.0,16441046600.0,17515444368.0,739538317.0,13393398551.0,14132936868.0,27214151915.0,47072665676.0,74286817591.0,30483111585.0,71.52447350805059,72.61023669729218,71.17547846137138,72.4648208618164,4627400,0.0,0.0,0.0
